,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8144,John Maus,I Don't Eat Human Beings (2008),7IFKNHDbIHuVYwdMCMrDC2,14,2012,chill,0.24,0.674,3,-11.334,1,0.0413,0.716,0.949,0.106,0.157,129.775,221440,5
8145,Tennis,Take Me To Heaven,36sQ09ZbkTEbBhu8KzXYu9,18,2012,chill,0.434,0.741,7,-4.377,1,0.0333,0.0128,5.36e-06,0.113,0.465,147.298,205086,4
8146,Lone,Dragon Blue Eyes,2wkUP2kIl9ZMAWazYrY5zU,19,2012,chill,0.152,0.643,11,-12.612,0,0.0507,0.309,0.704,0.368,0.0429,93.568,70462,3
8147,Vacationer,Dreamlike,0S0Q4eYXZHjXQeAvh2PgAD,14,2012,chill,0.522,0.905,7,-7.192,1,0.0496,0.0145,0.0156,0.36,0.56,159.996,227151,4
8148,TOPS,Double Vision,3epojkJvP2lmlCYK7mcw8T,18,2012,chill,0.691,0.365,6,-7.497,1,0.0267,0.571,0.407,0.123,0.399,100.028,397845,4
8149,Sleigh Bells,Never Say Die,3gyRaXfEfgW5H7R5mBXeNM,17,2012,chill,0.378,0.931,1,-5.066,0,0.0385,0.0273,0.00618,0.18,0.238,150.03,220373,4
8150,Volor Flex,About You,41dEHSPcwofwrHfzN3kChn,25,2012,chill,0.682,0.625,2,-10.648,1,0.103,0.378,0.63,0.23,0.159,129.243,224966,4
8151,Beacon,It Won't Be Long,3Ursq4L38qSljjqQnPeQTL,19,2012,chill,0.603,0.335,6,-18.99,1,0.0365,0.37,0.73,0.0968,0.17,120.003,211490,4
8152,Varien,Seduction,4HxXsY9dlgC1GPbuteHvRJ,18,2012,chill,0.43,0.89,9,-8.823,1,0.0656,0.00843,0.71,0.115,0.164,110.022,209254,4
8153,Ravin,Romance in Klotild Palace,50IemDd8rvjAz0JEwdYE9S,29,2012,chill,0.58,0.507,11,-7.658,0,0.0262,0.0375,0.344,0.218,0.0957,95.943,277307,4
8154,Memoryhouse,Pale Blue,428lWbfdi201sCX1MTXp6z,17,2012,chill,0.426,0.362,2,-11.854,1,0.0286,0.234,0.766,0.0644,0.109,74.955,191533,4
8155,Vanilla,A Chance,6SMtA8llPvWpR8O1q4g57R,19,2012,chill,0.554,0.709,5,-7.229,0,0.0824,0.054,0.0453,0.898,0.638,89.017,178937,4
8156,STRFKR,Jamie,4Fss7CvOOnZKOrlhJcMT2y,14,2012,chill,0.543,0.67,9,-6.282,0,0.0862,0.0201,0.211,0.0859,0.323,78.319,223893,4
8157,Yppah,Golden Braid,4ni55pKIY7aoRKOMGHxxiP,18,2012,chill,0.41,0.747,2,-6.873,1,0.0357,0.000113,0.898,0.0998,0.116,136.159,291176,4
8158,Vanilla,The Winter,4Juc5IhWWizqbPk6nEeceJ,19,2012,chill,0.63,0.627,3,-6.43,1,0.138,0.132,0.0,0.476,0.818,87.023,187548,4
8159,idenline,Way to an Angel,50bZkrPlxBuLCgeNMlADNm,20,2012,chill,0.495,0.659,9,-6.662,0,0.026,0.0937,0.192,0.179,0.335,159.873,207000,4
8160,Trifonic,Baalbek,4ncBUy5fM5iWshm02YODea,16,2012,chill,0.556,0.843,11,-8.659,0,0.0611,0.000398,0.791,0.293,0.293,139.984,457800,4
8161,Rameses B,Memoirs - Feint Remix,74xfnaSMLmBWSSS3uBtpwX,21,2012,chill,0.413,0.86,8,-6.272,1,0.0565,0.000101,0.55,0.339,0.155,173.934,248293,4
8162,Summer Heart,When Worlds Collide,3fXto1JFnrHNFRK8L8SF5P,17,2012,chill,0.513,0.491,0,-11.575,1,0.0475,0.638,0.965,0.124,0.0953,126.133,302857,4
8163,Slow Magic,Circle,4YuuAsiMpQ6xsF2hPzT8IG,17,2012,chill,0.561,0.724,2,-7.948,1,0.553,0.598,0.965,0.361,0.231,119.991,220864,4
8164,School Of Seven Bells,The Night,5PQ30agMAvxuPRvNQDLUY5,17,2012,chill,0.52,0.801,0,-5.434,1,0.0393,0.0437,0.00319,0.219,0.709,158.885,227200,4
8165,John Maus,The Fear (2003),448Hus5upkYw466sUQqN5s,14,2012,chill,0.476,0.981,8,-6.687,0,0.0672,0.13,0.701,0.196,0.21,104.404,166387,4
8166,Animal Collective,Amanita,6PPBVjnfqKuaMn6EjjdDXb,15,2012,chill,0.454,0.84,0,-6.189,1,0.0533,0.000958,0.0236,0.501,0.632,153.947,336347,4
8167,John Maus,Fish with Broken Dreams (1999),0hnF3RV8dfggc1dv6yJDKt,14,2012,chill,0.231,0.916,10,-8.096,0,0.0381,0.32,0.358,0.328,0.867,93.785,176867,3
8168,Chromatics,At Your Door,6ttC3vlVb7LRiMeLUB2aD2,20,2012,chill,0.713,0.765,6,-4.874,0,0.0363,0.0608,0.192,0.138,0.325,112.604,233005,4
8169,Aandra,Impressions,1Puve2qdXvixyx3saLTx9q,20,2012,chill,0.724,0.503,4,-13.018,0,0.0454,0.235,0.858,0.0865,0.562,110.003,343627,4
8170,STRFKR,Bed-Stuy (Super Cop),6VmB9XR7YhoKCAoAkQK3ZU,13,2012,chill,0.81,0.842,10,-4.491,0,0.0516,0.0169,0.93,0.107,0.946,131.019,163880,4
8171,18 Carat Affair,Devil's Cove,4PH45r1ALT0kKTAh6Q5arC,15,2012,chill,0.699,0.526,10,-9.193,1,0.0299,0.657,0.000447,0.174,0.695,77.006,152999,4
8172,Betamaxx,Liquid Skies,2WHPZ5chKmZH6v5Si0alpi,18,2012,chill,0.571,0.856,7,-6.513,0,0.0352,0.252,0.907,0.0841,0.318,143.006,203853,4
8173,Brook Sapphire,H.E.A.R.T - Album Edit,7g7d4Oiiq8jVkpJq1IlIr8,28,2012,chill,0.697,0.904,5,-6.836,1,0.0348,0.0149,0.367,0.221,0.4,99.986,214553,4
8174,Gabe Bondoc,If Only,4tY88qJK6tAzuZzN55U7Qf,19,2012,chill,0.513,0.212,5,-9.648,0,0.0375,0.882,6.01e-05,0.129,0.244,116.299,263413,4
8175,Toro y Moi,Drive South,3Sd0AiI0NIGawhKZdOL1aq,14,2012,chill,0.814,0.769,2,-9.188,1,0.0588,0.616,0.0739,0.176,0.76,114.05,218309,4
8176,Lapalux,Quartz,0sQVl3JYM6ppH4yAAFjAME,17,2012,chill,0.579,0.742,0,-5.985,0,0.0479,0.0713,0.268,0.235,0.123,90.977,190027,4
8177,Direct,Free My World,3LKcywQIy3VtAeffFaT9mm,18,2012,chill,0.514,0.796,2,-8.329,0,0.0429,0.000663,0.827,0.0506,0.0784,105.037,339000,3
8178,Geographer,Kaleidoscope,1nK64YOm5OzRlfGUW095MQ,15,2012,chill,0.73,0.853,8,-6.951,0,0.0746,0.0405,0.811,0.162,0.535,97.984,277560,4
8179,Mitch Murder,Last Call,6GE53sWZfsSVMWYeuO0Yuh,18,2012,chill,0.67,0.405,6,-9.525,1,0.0355,0.425,0.757,0.0826,0.369,116.003,203793,4
8180,STRFKR,Astoria - Original Recording,3UIRmV9BirvgrxevHYHVl5,14,2012,chill,0.723,0.417,2,-14.533,1,0.0342,0.865,0.871,0.141,0.758,125.052,113535,4
8181,STRFKR,Dance Face 2000,6o6yvpQF0JBNTdZv2tMs0U,13,2012,chill,0.683,0.802,0,-5.511,1,0.0374,5.28e-06,0.413,0.0767,0.976,120.012,181107,4
8182,Lone,The Animal Pattern,5Vo2PfheTrzwUePvm5YFQW,18,2012,chill,0.415,0.92,2,-4.82,1,0.115,0.11,0.865,0.38,0.561,140.059,266346,4
8183,Sleigh Bells,D.O.A.,4FOdfp8djmdrf8cd6qvhSF,17,2012,chill,0.446,0.799,5,-4.707,1,0.0298,0.376,0.00117,0.312,0.47,84.113,177840,4
8184,Evil Needle,Loungin,5DW6pfoVDXSqHwb7DWdqR6,16,2012,chill,0.602,0.757,1,-8.917,0,0.058,0.00198,0.821,0.114,0.599,91.033,156589,4
8185,Mirrored Theory,Cycles,1TfzC4jjgsXJY5D1E8yGLf,16,2012,chill,0.482,0.796,1,-6.605,0,0.0466,0.00501,0.926,0.262,0.0966,139.913,223556,4
8186,Twin Shadow,You Call Me On,2bAgCe8OP3aVTRbX5D3HNz,18,2012,chill,0.542,0.887,2,-6.525,1,0.116,0.0594,0.00383,0.552,0.34,84.993,211333,4
8187,Nite Jewel,One Second of Love,5VRDr58mMd2p46zifYmuRf,16,2012,chill,0.814,0.394,11,-7.905,0,0.0455,0.000913,0.123,0.0637,0.362,144.656,245693,4
8188,St. Lucia,Forgiveness,7nue5Etb811a9gx4bo6cH6,17,2012,chill,0.535,0.919,7,-6.154,1,0.083,0.00311,0.000186,0.0606,0.376,120.03,285827,4
8189,St. Lucia,Paper Heart,75x2NnfBmhPP50SG7d0zfn,16,2012,chill,0.366,0.876,0,-6.785,1,0.112,0.0293,0.107,0.0649,0.247,193.982,225267,4
8190,iamamiwhoami,drops,3j29XxSckdcbn3dQk9R9hC,23,2012,chill,0.472,0.88,2,-7.661,0,0.0904,0.0101,0.828,0.343,0.535,145.087,283121,4
8191,John Maus,My Hatred is Magnificent (2008),2GbIQqQyS1x1AGc6AmAWiP,14,2012,chill,0.364,0.829,5,-7.817,1,0.0326,0.0228,0.106,0.656,0.438,159.992,176520,4
8192,Tycho,Dive,0LvaJK3nz36AU3AlKwOgxe,16,2012,chill,0.629,0.802,6,-8.32,0,0.103,0.0154,0.918,0.388,0.578,140.065,499791,4
8193,Brook Sapphire,Be Chilled - Smooth Rmx,33ErEki9t2pX5jTmzThi07,26,2012,chill,0.694,0.431,3,-10.552,0,0.0281,0.135,0.0146,0.13,0.717,108.01,235450,4
8194,Gabe Bondoc,Postcard,7sQ8EqHJ4LJckatpTtdBuJ,17,2012,chill,0.534,0.328,4,-10.084,1,0.0535,0.857,0.0,0.093,0.47,106.825,244707,5
8195,Al-Pha-X,An Indian Summer,7hmOibtCaoEOaJmatxktkD,25,2012,chill,0.632,0.656,7,-8.97,1,0.0398,0.00222,0.0714,0.516,0.638,107.981,330253,4
8196,Lone,Crystal Caverns 1991,2t4LkEyCAe6w7JwOuS9Pkt,19,2012,chill,0.608,0.957,1,-5.019,1,0.0371,0.000388,0.864,0.0878,0.662,140.019,290774,4
8197,Aandra,Ethereal,43rWB1vWVJKFMjo989yDZQ,22,2012,chill,0.634,0.41,0,-13.207,1,0.0355,0.573,0.869,0.112,0.396,158.0,394933,4
8198,SelloRekt / LA Dreams,The Competition,4CK8Jh5w98NqaBswTTXTvh,18,2012,chill,0.458,0.798,10,-7.52,0,0.0401,0.00074,0.867,0.184,0.561,125.834,211224,4
8199,Local Natives,Breakers,4YuqLo0Z4EIiSmcbdQM3rm,15,2012,chill,0.504,0.689,4,-5.928,1,0.0461,0.316,0.0909,0.32,0.406,127.966,247280,4
8200,Tennis,Never to Part,5nzF44vpQM3ZrgDBYp6lN6,18,2012,chill,0.414,0.754,7,-4.298,1,0.0302,0.0934,0.00241,0.106,0.686,140.75,207506,4
8201,St. Lucia,Out Tonight,2BXO6ThoHljGJRLo55SYHs,16,2012,chill,0.534,0.813,0,-7.421,1,0.0562,0.104,0.286,0.0424,0.456,109.99,182213,4
8202,Germany Germany,Departure,1xmCZjEgapL9vu3wZ3aaSH,16,2012,chill,0.449,0.794,3,-8.054,1,0.147,0.479,0.165,0.356,0.111,163.18,229435,4
8203,Porcelain Raft,Is It Too Deep For You?,4H2g6ddHrBNeXappymeYnB,16,2012,chill,0.445,0.768,0,-7.74,0,0.144,0.635,0.321,0.38,0.324,142.859,226267,4
8204,Tycho,Daydream,3AnDSdmra7QkwCQ7xPxeGh,16,2012,chill,0.644,0.824,8,-8.109,1,0.0364,0.0779,0.979,0.0699,0.31,140.018,334459,4
8205,John Maus,Rock the Bone (2008),2insvLP7E6JY2258l2S0pO,14,2012,chill,0.278,0.47,0,-11.229,1,0.0398,0.0941,0.274,0.185,0.415,119.104,169907,4
8206,Tycho,Hours,5EEkBacZqKnTAjzrOO8wry,16,2012,chill,0.58,0.82,8,-8.179,1,0.0415,0.00442,0.956,0.0728,0.321,120.007,344158,4
8207,Tristam,Who We Are,5PwlssPI7KUWOw8UDMM2gG,19,2012,chill,0.663,0.717,5,-5.439,1,0.062,0.000339,0.641,0.357,0.173,139.954,274746,4
8208,18 Carat Affair,Foundation Application,4HTm6rT32pjKSNzE2x93K5,14,2012,chill,0.576,0.815,6,-12.418,0,0.0339,0.31,0.96,0.109,0.965,107.933,154044,4
8209,Bear In Heaven,Idle Heart,0fMEK1iImBjYo658g8ZLo3,15,2012,chill,0.517,0.994,1,-5.121,1,0.1,0.00294,0.23,0.222,0.553,130.986,228933,4
8210,Gabe Bondoc,Black Book,1z5UAYd5jHr98BHtad37fB,17,2012,chill,0.795,0.564,6,-5.875,0,0.0473,0.233,0.0,0.0929,0.903,149.987,207467,4
8211,Chris Coco,My Desire - Synkro Remix,63PxFbm3FmqpQG5Fkg7W3C,21,2012,chill,0.487,0.741,0,-9.601,1,0.0571,0.286,0.845,0.103,0.267,173.016,277457,4
8212,Alejandro De Pinedo,Aquarius,7klRFR1hkqyvSINSX1VoZV,28,2012,chill,0.58,0.861,8,-4.691,1,0.0332,0.472,0.923,0.332,0.354,91.988,291171,4
8213,Mitch Murder,P.I. High Theme,4gKEjf7R8fYGDHjAzSHLpu,17,2012,chill,0.588,0.88,10,-11.317,0,0.0297,0.0945,0.871,0.114,0.983,148.006,60958,4
8214,Tycho,Dive - Keep Shelly In Athens Remix,101gKkctHeg3d5MsdFheub,16,2012,chill,0.241,0.459,11,-11.652,0,0.0408,0.37,0.966,0.164,0.0905,94.586,280034,4
8215,St. Lucia,The Old House Is Gone,3l2WiNJVJ22UYhyxHRUTCR,16,2012,chill,0.456,0.912,0,-6.811,1,0.0693,0.0193,0.000576,0.0978,0.292,129.985,316467,4
8216,Feint,Skyward,6Z8HmnCBeZCfrFzJpONPHZ,19,2012,chill,0.411,0.841,7,-7.339,1,0.0385,4.73e-05,0.913,0.505,0.384,178.025,291263,4
8217,Blackbird Blackbird,Happy With You,6ZsxTsS93J9ly9fvhA9gu8,15,2012,chill,0.589,0.812,5,-5.722,1,0.0491,0.00255,0.817,0.102,0.39,120.039,286746,4
8218,Evil Needle,Chillaxing,2GMMBH7nTLLzjthpq7cref,15,2012,chill,0.541,0.579,10,-6.211,0,0.106,0.0269,0.0555,0.107,0.818,82.098,159497,4
8219,Nafis,Polar Night,2c17ganVH6tsbI9y7uFGR9,14,2012,chill,0.558,0.676,1,-8.711,0,0.0322,0.0431,0.963,0.139,0.468,126.022,451696,4
8220,At Dawn We Rage,"Chill Out, You're Already a Winner",0r42BPi5OToQrURPlU8hop,14,2012,chill,0.7,0.679,6,-6.855,0,0.0307,0.101,0.635,0.078,0.0898,140.017,178286,4
8221,Noisestorm,Let it Roar,6D5Uo6kBtxixcKvRQXxJRF,18,2012,chill,0.597,0.93,1,-4.809,1,0.178,0.00492,0.679,0.266,0.2,140.051,346286,4
8222,TwoThirds,Bring it Back,0ueXuChGrEEMbsb5sUGXCl,18,2012,chill,0.404,0.886,3,-4.495,1,0.052,0.000168,0.78,0.329,0.237,173.955,318624,4
8223,Chromatics,Dust To Dust,0A37sNASIxXFKFLJJGqh31,18,2012,chill,0.282,0.522,11,-7.966,0,0.0349,0.96,0.908,0.111,0.202,71.458,161011,5
8224,Slow Magic,Youths,3G1dAbgApP4NlwMKY1ZMnQ,16,2012,chill,0.569,0.9,11,-8.174,1,0.0693,0.109,0.934,0.924,0.501,127.976,197500,4
8225,Part Time,She's My Lover,2oonvNCrKN0sXfQhOy2ZTa,15,2012,chill,0.713,0.751,7,-6.193,1,0.0278,0.00565,0.00456,0.0871,0.418,129.333,294000,4
8226,Bear In Heaven,Cool Light,3mJfO41zkYkHvSRQdaUrbH,15,2012,chill,0.532,0.924,4,-7.604,0,0.0313,0.348,0.829,0.389,0.714,139.983,251147,4
8227,Gabe Bondoc,You Got It,5MNeVkXmzzMMj1HPqMLPrx,16,2012,chill,0.807,0.516,5,-8.139,0,0.0349,0.375,0.0,0.278,0.607,126.0,293000,4
8228,Flatpocket,Metime,3iVRQHlreI9Irx8Hye3nme,20,2012,chill,0.632,0.161,4,-19.422,1,0.0666,0.124,0.786,0.111,0.758,73.51,162444,4
8229,Betamaxx,Restless,78BN26z2kNLYQY7XkFHWFo,17,2012,chill,0.688,0.911,8,-7.981,1,0.0391,0.0111,0.761,0.0893,0.637,143.023,232000,4
8230,STRFKR,Cemetery,27zNA0nZXezGnm94KbQspr,13,2012,chill,0.547,0.415,9,-7.788,0,0.0306,0.000745,0.72,0.192,0.249,75.574,72587,4
8231,Southern Shores,Grande Comore,4ObghYyzt2iDdrDkhSv4cu,16,2012,chill,0.554,0.834,5,-7.139,1,0.0375,0.0043,0.873,0.534,0.503,102.008,251761,4
8232,Ariel Pink,Is This The Best Spot?,4ESrwCxPHWOnncLqDz241g,18,2012,chill,0.455,0.856,5,-7.98,0,0.0314,0.272,2.88e-05,0.341,0.767,109.242,107120,4
8233,Varien,Morphine,489ZvRnPcyvt2lj4YCVgpC,18,2012,chill,0.606,0.851,6,-7.918,0,0.0303,0.00394,0.727,0.0979,0.282,100.002,331973,4
8234,Tut Tut Child,Run The Show,5ADHB9bmuPmfw3lLljlblI,16,2012,chill,0.466,0.938,1,-4.767,1,0.0895,0.000738,0.316,0.455,0.466,109.988,249649,4
8235,Van She,Sarah,1mSFvXAjotv3ZDGEDPv2KJ,19,2012,chill,0.535,0.733,2,-5.521,0,0.0405,0.003,0.000726,0.0851,0.153,124.98,281773,4
8236,John Maus,All Aboard (2007),0O06MFqXQTmyWcM1xsYSWZ,13,2012,chill,0.464,0.792,9,-8.318,0,0.0308,0.214,0.377,0.209,0.94,159.983,171053,4
8237,Tycho,Coastal Brake,3sTJqODBl0lQAmWx4kkzFX,15,2012,chill,0.598,0.813,9,-9.578,1,0.0428,0.176,0.978,0.108,0.381,120.008,334129,4
8238,Craft Spells,Warmth,3bTfdSgxFYlg4FYBrvVvSj,16,2012,chill,0.477,0.949,8,-6.029,1,0.0611,1.46e-05,0.765,0.0434,0.684,145.096,287762,4
8239,Chad Valley,Fall 4 U (feat. Glasser),4fbNvrKjF284KEuRNsbeWd,13,2012,chill,0.479,0.709,1,-7.356,0,0.0377,0.0279,0.0619,0.0809,0.218,100.06,307907,4
8240,Beat Connection,Further Out,5SMr5CYL7MBNHqbriV43vB,12,2012,chill,0.54,0.735,1,-7.114,1,0.0689,0.0134,0.0,0.0704,0.495,120.007,260806,4
8241,Galimatias,Noelles Eloquence - S.I.N. Remix,2oXc6gDuRYprX04NuT1Gup,14,2012,chill,0.265,0.871,7,-4.298,0,0.0393,0.0386,0.925,0.0984,0.0467,87.477,271411,3
8242,Grixis,Stars,49toxkypJ62jlZTytd7WkH,15,2012,chill,0.544,0.531,1,-9.93,0,0.0402,0.296,0.867,0.132,0.0359,135.971,228994,4
8243,Vanilla,The End,5QoLle7HOEw1ohZhASpu4U,16,2012,chill,0.698,0.872,6,-6.337,0,0.432,0.196,0.00154,0.16,0.534,92.104,156042,4
8244,Animal Collective,Father Time,7A9PULNp1NKk2Me1GGgyaJ,14,2012,chill,0.623,0.794,9,-7.366,0,0.081,0.105,0.00036,0.345,0.684,122.033,274067,4
8245,Tennis,High Road,6BD6U3l6Bm7ST7wL2XGiSe,19,2012,chill,0.495,0.751,4,-4.448,1,0.03,0.00742,0.00163,0.103,0.707,132.693,183101,4
8246,Gazelle Twin,I Turn My Arm,0m2FLIDx2yDYKviBgLUXyK,15,2012,chill,0.443,0.384,0,-13.849,1,0.036,0.595,0.955,0.088,0.0723,159.987,249642,4
8247,Koven,Wake You Up,3HdYKHSDDKGeCnWmw5PH1Z,18,2012,chill,0.409,0.678,11,-3.592,0,0.0402,0.0108,5.76e-05,0.108,0.113,139.946,308571,4
8248,Albert Posis,It's You,4nCWSRMdltCxnzIA0BdWl2,20,2012,chill,0.778,0.596,10,-5.38,1,0.0355,0.235,9.33e-05,0.0638,0.594,118.028,201356,4
8249,Yeasayer,Glass of the Microscope,6j23ncSprmuNH3KUMjWiuS,14,2012,chill,0.543,0.777,3,-5.77,0,0.0618,0.0752,0.000253,0.0613,0.217,120.014,324613,4
8250,Tristam,Young and Free,2ZSiu4bD8PCtRytnxB6Wr5,18,2012,chill,0.652,0.604,1,-11.633,1,0.0623,0.00121,0.0224,0.11,0.662,161.867,205941,4
8251,Animal Collective,Mercury Man,6azHyM4JTcxYv9BBjHA0PW,14,2012,chill,0.541,0.959,7,-6.641,1,0.0957,0.0964,0.299,0.646,0.637,152.399,258613,4
8252,Afterlife,Espalmador,0LyRNxSaKYrsDqxgAihWCU,25,2012,chill,0.55,0.76,2,-12.89,1,0.0511,0.0467,0.88,0.126,0.46,180.069,265538,3
8253,Tamaryn,Prizma,1E4fFlHf22YwcsujkXjZbG,15,2012,chill,0.151,0.857,0,-4.287,1,0.0437,0.0128,0.636,0.145,0.367,136.909,287080,5
8254,Frankie Rose,The Fall,5cATSB9h6xmIOQMQdZ9aSH,12,2012,chill,0.378,0.379,5,-10.495,0,0.0285,0.933,0.893,0.105,0.119,137.926,207067,4
8255,Emily Underhill,Lost In Me - Rameses B Remix,3iYid3fSW2FiWz1yApqCtJ,20,2012,chill,0.585,0.842,7,-7.24,0,0.05,0.336,0.478,0.32,0.0976,170.003,351529,4
8256,Lone,Spirals,5QBj0vtOVhWpcmqx1BGOGv,17,2012,chill,0.556,0.758,11,-6.964,1,0.038,0.0206,0.881,0.122,0.181,135.028,333101,4
8257,Seapony,Outside,2fqSDH7ohqCuDo9vxA8M9S,15,2012,chill,0.555,0.818,9,-7.516,1,0.0313,0.00402,0.787,0.0641,0.672,126.96,203880,4
8258,Lemonade,Ice Water,2SxjyQPb8pYGxYvIgxcMxN,15,2012,chill,0.671,0.549,0,-6.848,1,0.0355,0.00568,0.00173,0.0919,0.368,126.024,285333,4
8259,Gabe Bondoc,Fickle,6SYhxOaowQfu1KRv4SwBYg,16,2012,chill,0.532,0.361,3,-10.492,1,0.0306,0.872,1.47e-05,0.111,0.21,141.885,261760,4
8260,Armen Chakmakian,Gypsy Rain,39dh267oxfKcFtGoBa9UWC,26,2012,chill,0.511,0.745,9,-6.356,1,0.0362,0.246,0.676,0.545,0.508,112.947,312200,3
8261,Chromatics,Broken Mirrors,6qz9gL4LUW0uSr8s1Uejjv,18,2012,chill,0.443,0.199,11,-17.284,1,0.0444,0.859,0.946,0.112,0.0388,164.901,423996,4
8262,18 Carat Affair,Hole in My Head,2j4BFyo29yFe2WZV2MIED5,12,2012,chill,0.238,0.448,8,-15.278,0,0.0326,0.958,0.704,0.104,0.562,101.784,148062,4
8263,Frank Borell,Cityroads - Loungegroovemix,3umNeF5t6mqOwhzJzUNIXg,24,2012,chill,0.638,0.773,0,-9.552,1,0.0456,0.00374,0.871,0.0767,0.532,120.026,324050,4
8264,The Doppelgangaz,Reign Dance,7tEIvBQ2HsfIqL3Ff2Xecm,19,2012,chill,0.591,0.489,11,-12.357,0,0.0456,0.00965,0.927,0.377,0.452,169.993,183157,4
8265,MUZZ,Kill the Silence,3pBpiZQiNrM7TxtzfLnwJy,16,2012,chill,0.547,0.956,11,-0.843,0,0.0605,0.00115,0.236,0.146,0.352,89.955,261172,4
8266,Tycho,Melanine,3JrypJOOys0oum1qZ0JKoI,14,2012,chill,0.443,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.0859,146.294,173338,4
8267,Toro y Moi,Sad Sams,392PRfa0EO201lrDgRIViv,13,2012,chill,0.399,0.927,7,-5.347,1,0.204,0.00102,0.751,0.641,0.124,98.789,175586,4
8268,Tycho,Ascension,785lIoSEq0ZjRk3ExSQZI6,14,2012,chill,0.379,0.538,3,-10.979,0,0.0452,0.443,0.845,0.0964,0.14,84.991,264299,4
8269,Twin Shadow,When The Movie's Over,2djqmft84aQaBjGeaGskG3,16,2012,chill,0.559,0.905,7,-5.602,0,0.051,0.0331,0.000109,0.0883,0.305,102.017,237800,4
8270,DJ Mitsu The Beats,Change,2p0H3YzdrWuq2na5XmKMeX,17,2012,chill,0.743,0.654,7,-7.742,1,0.101,0.0156,0.86,0.0999,0.517,92.014,298195,4
8271,Maduk,Voyager,4LBYaXIDpMROxgtMfCiMDs,24,2012,chill,0.456,0.896,8,-4.796,1,0.0426,0.000325,0.586,0.057,0.219,174.036,321379,4
8272,Michael E,Shadows & Light,6HDIhwex4Dlhlru2cqDuEN,21,2012,chill,0.547,0.447,8,-14.4,1,0.0304,0.163,0.909,0.393,0.365,82.041,368781,4
8273,Michael E,Clouds,26PyGyEo9hRgu4MMLHMb4m,21,2012,chill,0.509,0.268,0,-12.167,1,0.0282,0.61,0.88,0.107,0.308,80.004,300000,4
8274,Mirrored Theory,Enter Future,0XFCDNtYnGH9CB4MC5LuGN,18,2012,chill,0.459,0.988,1,-6.892,1,0.0648,0.00147,0.887,0.152,0.0671,134.991,236042,4
8275,Animal Collective,Honeycomb,5emgju829ze5R50JIwmid7,14,2012,chill,0.571,0.99,11,-4.251,1,0.262,0.0605,0.000179,0.425,0.329,133.048,183679,4
8276,Gemini,Nothingness,0uNrfRRnE6No0ZrPDjyyom,13,2012,chill,0.332,0.415,10,-16.088,0,0.0359,0.813,0.894,0.105,0.0756,139.677,180855,4
8277,Trifonic,Life in Here (feat. BRML),4mUs85NyuWWSYBCWrmkTEl,14,2012,chill,0.572,0.616,6,-10.042,0,0.0664,0.0181,0.231,0.156,0.243,89.003,293310,4
8278,Germany Germany,With You ft. Kotomi,5IKv4XMcpgPfHLfr8UZxO2,17,2012,chill,0.502,0.82,7,-6.628,1,0.0542,0.00289,6.96e-05,0.61,0.322,124.051,255484,4
8279,STRFKR,Jackalope (Julius) - Van Mix,4m0pa45GjkCkmtzezrltZs,12,2012,chill,0.466,0.739,8,-8.91,1,0.0315,0.00154,0.933,0.203,0.326,105.996,201235,4
8280,Chromatics,Candy,2H4GqMbLPCZJcMCa9vzikX,19,2012,chill,0.474,0.708,9,-9.56,0,0.0324,0.404,0.00454,0.276,0.533,170.002,150003,4
8281,Hellberg,Because We Are,75Kbt3m1qou2NFDcMWRtJ9,16,2012,chill,0.689,0.534,10,-8.86,1,0.0482,0.000779,0.922,0.506,0.344,127.997,367563,4
8282,Mitch Murder,Operator,1WrT5EJnhRr8qme0VSTC6t,15,2012,chill,0.763,0.544,7,-11.218,1,0.0486,0.155,0.851,0.0988,0.676,124.966,215350,4
8283,Vexare,Ripened Pears,01hUpbdvK7IvmC8DfyZPSR,15,2012,chill,0.695,0.734,11,-9.777,1,0.0338,0.00118,0.694,0.215,0.102,127.991,219375,4
8284,Vacationer,Great Love,4czkvLU7qTXiNgbSKxHXkE,12,2012,chill,0.626,0.664,9,-7.633,0,0.0318,0.0411,0.00398,0.22,0.452,107.509,198369,4
8285,Brothertiger,Turquoise (Skyline),6imUNyyQkFjpcMzlfQcrso,13,2012,chill,0.493,0.588,8,-9.098,1,0.0292,0.124,0.0147,0.0799,0.343,80.007,280240,4
8286,Brothertiger,The Young Ones,5khtX1W7PGzICh8aiNiLiR,13,2012,chill,0.545,0.647,5,-11.455,1,0.0303,0.11,0.908,0.396,0.181,128.001,139467,4
8287,Anthony Island,Yesterday - Original Mix,0hGLqsCsvilQRAxHXOmKNs,23,2012,chill,0.628,0.597,9,-9.199,0,0.0338,0.0472,0.59,0.115,0.101,93.008,273440,4
8288,Openzone Bar,Kamome,7f1CQs5BKdfN1segWgIBrr,22,2012,chill,0.65,0.504,1,-13.185,0,0.0378,0.282,0.313,0.085,0.262,119.99,312067,4
8289,18 Carat Affair,$19.95,6J7RsCqtTxdRATVYRCNVED,12,2012,chill,0.401,0.776,10,-11.179,1,0.156,0.873,0.918,0.325,0.563,102.965,40046,3
